s.no,Date,Quantity,Item,Price,Invoice no.,Customer Id
6565,06-05-2025,12,605,₹ 120.00,6565,54
6566,11-10-2025,63,4467,₹ 630.00,6566,49
6567,07-09-2025,6,996,₹ 60.00,6567,144
6568,05-07-2025,19,3895,₹ 190.00,6568,136
6569,06-06-2025,93,2414,₹ 930.00,6569,446
6570,19-02-2025,50,4526,₹ 500.00,6570,122
6571,02-01-2025,9,4643,₹ 90.00,6571,464
6572,20-05-2025,43,3234,₹ 430.00,6572,28
6573,07-01-2025,84,2686,₹ 840.00,6573,396
6574,05-05-2025,92,1097,₹ 920.00,6574,357
6575,19-03-2025,6,2837,₹ 60.00,6575,182
6576,16-05-2025,2,4675,₹ 20.00,6576,175
6577,14-03-2025,13,2244,₹ 130.00,6577,111
6578,23-02-2025,74,4770,₹ 740.00,6578,255
6579,29-09-2025,100,4709,₹ 900.00,6579,246
6580,05-05-2025,52,1756,₹ 520.00,6580,310
6581,20-08-2025,60,2506,₹ 600.00,6581,159
6582,28-05-2025,80,1446,₹ 800.00,6582,488
6583,07-02-2025,41,1586,₹ 410.00,6583,171
6584,04-06-2025,55,1609,₹ 550.00,6584,209
6585,08-03-2025,99,4529,₹ 990.00,6585,27
6586,03-11-2025,63,1070,₹ 630.00,6586,310
6587,15-02-2025,81,2598,₹ 810.00,6587,169
6588,20-10-2025,72,3482,₹ 720.00,6588,415
6589,07-09-2025,55,3444,₹ 550.00,6589,11
6590,20-05-2025,10,2335,₹ 100.00,6590,323
6591,14-08-2025,6,155,₹ 60.00,6591,96
6592,10-05-2025,29,2132,₹ 290.00,6592,8
6593,28-08-2025,65,3691,₹ 650.00,6593,497
6594,23-06-2025,67,288,₹ 670.00,6594,461
6595,30-05-2025,65,4311,₹ 650.00,6595,301
6596,10-03-2025,43,3348,₹ 430.00,6596,239
6597,14-02-2025,5,2166,₹ 50.00,6597,337
6598,30-01-2025,14,4710,₹ 140.00,6598,405
6599,04-03-2025,78,3250,₹ 780.00,6599,337
6600,19-03-2025,43,3108,₹ 430.00,6600,72
6601,06-10-2025,60,1116,₹ 600.00,6601,155
6602,09-08-2025,81,4292,₹ 810.00,6602,144
6603,06-01-2025,35,4151,₹ 350.00,6603,146
6604,26-05-2025,19,1207,₹ 190.00,6604,361
6605,30-10-2025,13,3183,₹ 130.00,6605,227
6606,31-01-2025,57,2907,₹ 570.00,6606,372
6607,28-07-2025,43,3413,₹ 430.00,6607,34
6608,04-08-2025,88,4597,₹ 880.00,6608,486
6609,05-02-2025,19,3034,₹ 190.00,6609,78
6610,16-06-2025,95,3000,₹ 950.00,6610,57
6611,31-10-2025,78,740,₹ 780.00,6611,367
6612,07-03-2025,52,4701,₹ 520.00,6612,43
6613,02-08-2025,21,2325,₹ 210.00,6613,214
6614,26-10-2025,37,2797,₹ 370.00,6614,108
6615,20-07-2025,32,4967,₹ 320.00,6615,187
6616,12-11-2025,89,2022,₹ 890.00,6616,185
6617,09-08-2025,79,4859,₹ 790.00,6617,73
6618,29-09-2025,7,733,₹ 70.00,6618,34
6619,24-01-2025,77,752,₹ 770.00,6619,294
6620,27-06-2025,51,210,₹ 510.00,6620,137
6621,30-01-2025,42,4719,₹ 420.00,6621,234
6622,30-03-2025,85,548,₹ 850.00,6622,189
6623,11-08-2025,77,4719,₹ 770.00,6623,265
6624,08-05-2025,13,4739,₹ 130.00,6624,177
6625,12-04-2025,59,905,₹ 590.00,6625,56
6626,31-10-2025,74,3108,₹ 740.00,6626,33
6627,03-04-2025,44,1200,₹ 440.00,6627,246
6628,15-07-2025,4,1614,₹ 40.00,6628,136
6629,14-04-2025,82,4742,₹ 820.00,6629,412
6630,08-05-2025,76,2798,₹ 760.00,6630,475
6631,11-10-2025,88,895,₹ 880.00,6631,253
6632,26-04-2025,40,1316,₹ 400.00,6632,361
6633,23-06-2025,37,4061,₹ 370.00,6633,165
6634,08-01-2025,61,4580,₹ 610.00,6634,333
6635,27-03-2025,100,651,₹ 900.00,6635,469
6636,08-07-2025,3,4865,₹ 30.00,6636,452
6637,04-08-2025,9,507,₹ 90.00,6637,60
6638,15-09-2025,73,3108,₹ 730.00,6638,487
6639,14-02-2025,24,1508,₹ 240.00,6639,383
6640,22-03-2025,9,4661,₹ 90.00,6640,94
6641,03-07-2025,92,2944,₹ 920.00,6641,455
6642,09-08-2025,60,1901,₹ 600.00,6642,195
6643,06-09-2025,22,1724,₹ 220.00,6643,109
6644,28-06-2025,4,438,₹ 40.00,6644,369
6645,04-01-2025,5,4478,₹ 50.00,6645,162
6646,17-03-2025,86,3541,₹ 860.00,6646,189
6647,10-01-2025,48,533,₹ 480.00,6647,53
6648,04-02-2025,48,660,₹ 480.00,6648,35
6649,21-09-2025,45,3406,₹ 450.00,6649,3
6650,01-10-2025,34,2185,₹ 340.00,6650,422
6651,03-01-2025,21,836,₹ 210.00,6651,53
6652,17-10-2025,75,1856,₹ 750.00,6652,424
6653,29-04-2025,20,4242,₹ 200.00,6653,128
6654,05-04-2025,71,4462,₹ 710.00,6654,428
6655,09-11-2025,8,1091,₹ 80.00,6655,141
6656,15-08-2025,39,736,₹ 390.00,6656,73
6657,11-08-2025,59,4039,₹ 590.00,6657,63
6658,30-01-2025,34,242,₹ 340.00,6658,324
6659,06-07-2025,24,502,₹ 240.00,6659,273
6660,22-04-2025,79,4474,₹ 790.00,6660,43
6661,06-04-2025,80,1021,₹ 800.00,6661,377
6662,12-05-2025,44,4579,₹ 440.00,6662,127
6663,02-02-2025,92,4125,₹ 920.00,6663,404
6664,17-10-2025,56,3013,₹ 560.00,6664,11
6665,06-01-2025,64,2367,₹ 640.00,6665,377
6666,21-10-2025,78,1228,₹ 780.00,6666,459
6667,16-05-2025,86,924,₹ 860.00,6667,269
6668,23-10-2025,99,741,₹ 990.00,6668,37
6669,28-06-2025,32,308,₹ 320.00,6669,224
6670,23-01-2025,97,3598,₹ 970.00,6670,135
6671,02-05-2025,20,80,₹ 200.00,6671,255
6672,09-03-2025,37,593,₹ 370.00,6672,216
6673,02-10-2025,67,1210,₹ 670.00,6673,83
6674,04-09-2025,48,3994,₹ 480.00,6674,28
6675,21-06-2025,58,1790,₹ 580.00,6675,204
6676,23-05-2025,45,4885,₹ 450.00,6676,265
6677,24-09-2025,1,2565,₹ 10.00,6677,432
6678,10-03-2025,65,1640,₹ 650.00,6678,99
6679,18-07-2025,4,2778,₹ 40.00,6679,371
6680,03-06-2025,63,2390,₹ 630.00,6680,362
6681,28-05-2025,89,36,₹ 890.00,6681,172
6682,15-02-2025,84,2410,₹ 840.00,6682,424
6683,12-06-2025,43,2649,₹ 430.00,6683,259
6684,22-07-2025,77,2557,₹ 770.00,6684,389
6685,27-02-2025,56,1563,₹ 560.00,6685,16
6686,08-02-2025,5,1205,₹ 50.00,6686,475
6687,23-09-2025,14,2886,₹ 140.00,6687,55
6688,09-10-2025,23,7,₹ 230.00,6688,196
6689,07-05-2025,36,1270,₹ 360.00,6689,64
6690,22-07-2025,8,1094,₹ 80.00,6690,302
6691,09-02-2025,70,982,₹ 700.00,6691,238
6692,22-07-2025,47,1100,₹ 470.00,6692,438
6693,15-07-2025,45,4850,₹ 450.00,6693,168
6694,24-06-2025,86,2126,₹ 860.00,6694,448
6695,15-07-2025,64,2325,₹ 640.00,6695,314
6696,02-04-2025,40,4918,₹ 400.00,6696,44
6697,29-08-2025,57,7,₹ 570.00,6697,448
6698,26-10-2025,5,3047,₹ 50.00,6698,395
6699,04-11-2025,3,3337,₹ 30.00,6699,26
6700,21-05-2025,28,4615,₹ 280.00,6700,219
6701,27-02-2025,75,4494,₹ 750.00,6701,151
6702,07-02-2025,66,3804,₹ 660.00,6702,379
6703,11-06-2025,98,4798,₹ 980.00,6703,276
6704,20-01-2025,33,3447,₹ 330.00,6704,158
6705,07-03-2025,72,3720,₹ 720.00,6705,497
6706,21-06-2025,84,1410,₹ 840.00,6706,179
6707,26-02-2025,13,3621,₹ 130.00,6707,97
6708,06-09-2025,84,1551,₹ 840.00,6708,383
6709,08-09-2025,34,2912,₹ 340.00,6709,282
6710,07-03-2025,72,4908,₹ 720.00,6710,201
6711,02-01-2025,46,4836,₹ 460.00,6711,281
6712,22-05-2025,72,906,₹ 720.00,6712,372
6713,20-08-2025,83,4293,₹ 830.00,6713,37
6714,11-04-2025,7,1775,₹ 70.00,6714,484
6715,25-02-2025,59,2349,₹ 590.00,6715,484
6716,24-02-2025,82,3735,₹ 820.00,6716,149
6717,25-10-2025,90,3669,₹ 900.00,6717,366
6718,18-06-2025,66,1401,₹ 660.00,6718,410
6719,28-07-2025,5,2908,₹ 50.00,6719,234
6720,20-06-2025,97,2646,₹ 970.00,6720,243
6721,21-06-2025,60,4521,₹ 600.00,6721,3
6722,13-05-2025,33,3857,₹ 330.00,6722,249
6723,06-01-2025,3,4025,₹ 30.00,6723,431
6724,17-04-2025,55,3578,₹ 550.00,6724,1
6725,07-04-2025,80,941,₹ 800.00,6725,18
6726,11-07-2025,70,3966,₹ 700.00,6726,4
6727,04-08-2025,30,4895,₹ 300.00,6727,227
6728,08-02-2025,70,2550,₹ 700.00,6728,452
6729,15-09-2025,74,730,₹ 740.00,6729,447
6730,31-03-2025,45,4438,₹ 450.00,6730,33
6731,29-10-2025,88,1761,₹ 880.00,6731,254
6732,17-09-2025,28,3732,₹ 280.00,6732,382
6733,06-09-2025,78,1623,₹ 780.00,6733,492
6734,17-04-2025,35,4032,₹ 350.00,6734,370
6735,19-04-2025,1,3711,₹ 10.00,6735,373
6736,17-05-2025,28,1279,₹ 280.00,6736,177
6737,04-02-2025,22,2977,₹ 220.00,6737,253
6738,10-10-2025,98,4765,₹ 980.00,6738,389
6739,22-01-2025,38,4316,₹ 380.00,6739,33
6740,09-07-2025,3,1584,₹ 30.00,6740,337
6741,15-09-2025,57,332,₹ 570.00,6741,369
6742,11-05-2025,42,4556,₹ 420.00,6742,261
6743,10-11-2025,4,2883,₹ 40.00,6743,345
6744,20-07-2025,73,520,₹ 730.00,6744,417
6745,24-10-2025,58,3397,₹ 580.00,6745,335
6746,24-09-2025,38,2006,₹ 380.00,6746,291
6747,08-06-2025,8,3368,₹ 80.00,6747,107
6748,30-07-2025,25,4364,₹ 250.00,6748,431
6749,24-09-2025,35,805,₹ 350.00,6749,293
6750,15-10-2025,44,1305,₹ 440.00,6750,2
6751,25-07-2025,73,1818,₹ 730.00,6751,109
6752,05-02-2025,68,3173,₹ 680.00,6752,494
6753,03-08-2025,10,1951,₹ 100.00,6753,28
6754,18-10-2025,57,3172,₹ 570.00,6754,489
6755,28-06-2025,18,2004,₹ 180.00,6755,198
6756,28-05-2025,32,3546,₹ 320.00,6756,499
6757,02-05-2025,17,2051,₹ 170.00,6757,212
6758,14-10-2025,8,3596,₹ 80.00,6758,73
6759,12-02-2025,52,516,₹ 520.00,6759,169
6760,16-08-2025,43,300,₹ 430.00,6760,377
6761,21-06-2025,93,3144,₹ 930.00,6761,106
6762,27-08-2025,35,1916,₹ 350.00,6762,167
6763,03-06-2025,99,3971,₹ 990.00,6763,217
6764,22-01-2025,77,4617,₹ 770.00,6764,498
6765,19-04-2025,5,3941,₹ 50.00,6765,341
6766,06-11-2025,92,3037,₹ 920.00,6766,319
6767,23-03-2025,38,569,₹ 380.00,6767,113
6768,16-06-2025,30,2337,₹ 300.00,6768,342
6769,01-10-2025,20,3033,₹ 200.00,6769,286
6770,03-02-2025,40,2939,₹ 400.00,6770,65
6771,04-05-2025,52,3452,₹ 520.00,6771,280
6772,30-05-2025,61,4505,₹ 610.00,6772,32
6773,09-01-2025,68,867,₹ 680.00,6773,48
6774,21-09-2025,56,539,₹ 560.00,6774,493
6775,25-08-2025,62,2618,₹ 620.00,6775,341
6776,31-05-2025,70,1562,₹ 700.00,6776,2
6777,17-05-2025,92,2468,₹ 920.00,6777,384
6778,24-02-2025,44,1575,₹ 440.00,6778,342
6779,14-08-2025,77,2201,₹ 770.00,6779,155
6780,17-07-2025,70,1624,₹ 700.00,6780,15
6781,10-03-2025,27,4932,₹ 270.00,6781,180
6782,27-03-2025,20,1955,₹ 200.00,6782,77
6783,04-04-2025,95,1298,₹ 950.00,6783,147
6784,09-09-2025,86,2778,₹ 860.00,6784,211
6785,02-11-2025,92,1391,₹ 920.00,6785,64
6786,01-01-2025,100,4016,₹ 900.00,6786,132
6787,09-11-2025,49,2628,₹ 490.00,6787,139
6788,07-03-2025,37,3851,₹ 370.00,6788,415
6789,17-09-2025,31,761,₹ 310.00,6789,389
6790,31-01-2025,64,2192,₹ 640.00,6790,120
6791,24-01-2025,99,4436,₹ 990.00,6791,185
6792,03-03-2025,16,2826,₹ 160.00,6792,330
6793,04-01-2025,48,1136,₹ 480.00,6793,435
6794,07-04-2025,15,3464,₹ 150.00,6794,162
6795,08-11-2025,99,1304,₹ 990.00,6795,31
6796,22-10-2025,20,3954,₹ 200.00,6796,335
6797,23-08-2025,71,1080,₹ 710.00,6797,256
6798,25-09-2025,48,2942,₹ 480.00,6798,299
6799,12-02-2025,30,3596,₹ 300.00,6799,479
6800,26-06-2025,75,1713,₹ 750.00,6800,43
6801,05-09-2025,99,393,₹ 990.00,6801,460
6802,15-10-2025,70,2431,₹ 700.00,6802,150
6803,31-10-2025,63,4228,₹ 630.00,6803,375
6804,31-07-2025,68,1217,₹ 680.00,6804,390
6805,18-04-2025,57,850,₹ 570.00,6805,181
6806,13-03-2025,77,1501,₹ 770.00,6806,145
6807,15-10-2025,84,2742,₹ 840.00,6807,323
6808,07-02-2025,55,2411,₹ 550.00,6808,175
6809,26-07-2025,45,3811,₹ 450.00,6809,420
6810,23-09-2025,62,431,₹ 620.00,6810,8
6811,20-02-2025,77,43,₹ 770.00,6811,490
6812,30-10-2025,7,4873,₹ 70.00,6812,461
6813,04-04-2025,8,845,₹ 80.00,6813,299
6814,10-01-2025,100,1243,₹ 900.00,6814,10
6815,21-06-2025,83,3094,₹ 830.00,6815,471
6816,30-07-2025,16,3173,₹ 160.00,6816,131
6817,17-03-2025,45,681,₹ 450.00,6817,120
6818,19-05-2025,63,2841,₹ 630.00,6818,99
6819,17-03-2025,88,589,₹ 880.00,6819,117
6820,09-10-2025,98,504,₹ 980.00,6820,255
6821,10-04-2025,76,714,₹ 760.00,6821,426
6822,29-05-2025,37,708,₹ 370.00,6822,456
6823,03-10-2025,30,4054,₹ 300.00,6823,121
6824,11-08-2025,34,3636,₹ 340.00,6824,228
6825,01-03-2025,98,4849,₹ 980.00,6825,158
6826,17-07-2025,21,2540,₹ 210.00,6826,156
6827,15-06-2025,14,3492,₹ 140.00,6827,89
6828,01-10-2025,57,1407,₹ 570.00,6828,120
6829,01-01-2025,12,4209,₹ 120.00,6829,174
6830,03-10-2025,50,1923,₹ 500.00,6830,72
6831,29-03-2025,5,2082,₹ 50.00,6831,214
6832,14-01-2025,3,1377,₹ 30.00,6832,314
6833,09-01-2025,51,206,₹ 510.00,6833,137
6834,24-08-2025,58,1133,₹ 580.00,6834,32
6835,22-01-2025,82,750,₹ 820.00,6835,217
6836,21-01-2025,84,3387,₹ 840.00,6836,160
6837,12-09-2025,83,4391,₹ 830.00,6837,7
6838,18-10-2025,16,2178,₹ 160.00,6838,192
6839,13-02-2025,35,49,₹ 350.00,6839,259
6840,22-05-2025,44,3866,₹ 440.00,6840,305
6841,05-05-2025,57,1414,₹ 570.00,6841,152
6842,25-02-2025,1,4190,₹ 10.00,6842,329
6843,23-03-2025,33,697,₹ 330.00,6843,45
6844,31-07-2025,2,3868,₹ 20.00,6844,481
6845,17-08-2025,25,1536,₹ 250.00,6845,218
6846,01-09-2025,81,2367,₹ 810.00,6846,21
6847,02-07-2025,61,4191,₹ 610.00,6847,387
6848,21-10-2025,33,2401,₹ 330.00,6848,190
6849,12-03-2025,11,2964,₹ 110.00,6849,32
6850,23-09-2025,36,4715,₹ 360.00,6850,30
6851,16-10-2025,33,2639,₹ 330.00,6851,455
6852,24-07-2025,16,2363,₹ 160.00,6852,422
6853,27-07-2025,36,4585,₹ 360.00,6853,331
6854,31-08-2025,10,1019,₹ 100.00,6854,277
6855,05-01-2025,8,2030,₹ 80.00,6855,258
6856,01-02-2025,50,2851,₹ 500.00,6856,392
6857,19-06-2025,81,4447,₹ 810.00,6857,65
6858,29-10-2025,44,3255,₹ 440.00,6858,139
6859,17-08-2025,68,16,₹ 680.00,6859,141
6860,04-10-2025,68,4301,₹ 680.00,6860,108
6861,04-09-2025,32,3717,₹ 320.00,6861,431
6862,11-06-2025,63,3895,₹ 630.00,6862,341
6863,09-02-2025,76,3769,₹ 760.00,6863,120
6864,16-02-2025,26,2198,₹ 260.00,6864,366
6865,20-06-2025,13,511,₹ 130.00,6865,308
6866,05-11-2025,40,4074,₹ 400.00,6866,69
6867,17-06-2025,99,544,₹ 990.00,6867,433
6868,06-02-2025,95,2204,₹ 950.00,6868,221
6869,25-04-2025,61,240,₹ 610.00,6869,435
6870,24-10-2025,45,4792,₹ 450.00,6870,450
6871,08-09-2025,67,2966,₹ 670.00,6871,75
6872,01-06-2025,69,2238,₹ 690.00,6872,195
6873,26-02-2025,59,3921,₹ 590.00,6873,206
6874,06-01-2025,68,3772,₹ 680.00,6874,391
6875,11-10-2025,86,2689,₹ 860.00,6875,71
6876,15-06-2025,16,4574,₹ 160.00,6876,298
6877,13-05-2025,3,467,₹ 30.00,6877,263
6878,13-10-2025,52,1426,₹ 520.00,6878,194
6879,05-08-2025,88,4623,₹ 880.00,6879,102
6880,23-05-2025,85,3107,₹ 850.00,6880,310
6881,05-11-2025,83,3802,₹ 830.00,6881,233
6882,17-01-2025,46,2047,₹ 460.00,6882,445
6883,15-09-2025,71,3770,₹ 710.00,6883,199
6884,07-02-2025,15,429,₹ 150.00,6884,115
6885,12-11-2025,60,648,₹ 600.00,6885,269
6886,15-06-2025,47,4610,₹ 470.00,6886,459
6887,25-07-2025,21,1620,₹ 210.00,6887,129
6888,23-07-2025,22,4224,₹ 220.00,6888,485
6889,29-04-2025,56,4558,₹ 560.00,6889,371
6890,30-07-2025,7,1703,₹ 70.00,6890,198
6891,28-08-2025,93,4205,₹ 930.00,6891,109
6892,23-02-2025,100,1335,₹ 900.00,6892,327
6893,10-10-2025,99,4103,₹ 990.00,6893,56
6894,01-07-2025,52,2990,₹ 520.00,6894,402
6895,26-05-2025,4,2036,₹ 40.00,6895,349
6896,12-05-2025,73,2867,₹ 730.00,6896,95
6897,01-01-2025,87,608,₹ 870.00,6897,426
6898,24-07-2025,25,3519,₹ 250.00,6898,425
6899,24-09-2025,94,2608,₹ 940.00,6899,267
6900,29-07-2025,3,1654,₹ 30.00,6900,411
6901,12-10-2025,95,590,₹ 950.00,6901,104
6902,27-01-2025,46,2048,₹ 460.00,6902,196
6903,15-08-2025,79,608,₹ 790.00,6903,43
6904,12-05-2025,73,3589,₹ 730.00,6904,326
6905,09-07-2025,11,1807,₹ 110.00,6905,122
6906,13-03-2025,12,4236,₹ 120.00,6906,183
6907,14-08-2025,29,55,₹ 290.00,6907,237
6908,29-10-2025,57,2105,₹ 570.00,6908,206
6909,07-01-2025,46,570,₹ 460.00,6909,474
6910,20-10-2025,32,153,₹ 320.00,6910,396
6911,07-03-2025,93,2923,₹ 930.00,6911,213
6912,23-05-2025,39,1572,₹ 390.00,6912,114
6913,13-05-2025,62,1723,₹ 620.00,6913,213
6914,20-10-2025,35,4868,₹ 350.00,6914,29
6915,10-10-2025,27,1942,₹ 270.00,6915,264
6916,07-01-2025,27,344,₹ 270.00,6916,241
6917,03-03-2025,29,3109,₹ 290.00,6917,66
6918,03-08-2025,11,2582,₹ 110.00,6918,419
6919,25-08-2025,82,2428,₹ 820.00,6919,165
6920,14-06-2025,96,4312,₹ 960.00,6920,276
6921,18-07-2025,64,4041,₹ 640.00,6921,319
6922,15-10-2025,59,1979,₹ 590.00,6922,37
6923,23-04-2025,77,3901,₹ 770.00,6923,499
6924,06-06-2025,54,264,₹ 540.00,6924,247
6925,05-03-2025,63,4431,₹ 630.00,6925,189
6926,12-08-2025,27,3193,₹ 270.00,6926,351
6927,05-11-2025,32,430,₹ 320.00,6927,290
6928,16-08-2025,83,506,₹ 830.00,6928,41
6929,30-03-2025,62,3926,₹ 620.00,6929,124
6930,01-01-2025,23,4681,₹ 230.00,6930,276
6931,28-04-2025,59,1900,₹ 590.00,6931,1
6932,10-10-2025,96,3223,₹ 960.00,6932,200
6933,22-02-2025,24,2964,₹ 240.00,6933,458
6934,07-08-2025,18,259,₹ 180.00,6934,273
6935,10-04-2025,10,4703,₹ 100.00,6935,441
6936,02-01-2025,7,2122,₹ 70.00,6936,148
6937,29-05-2025,48,4548,₹ 480.00,6937,212
6938,10-08-2025,45,803,₹ 450.00,6938,113
6939,01-03-2025,87,261,₹ 870.00,6939,401
6940,21-04-2025,31,3961,₹ 310.00,6940,410
6941,17-10-2025,72,428,₹ 720.00,6941,499
6942,06-07-2025,23,1513,₹ 230.00,6942,424
6943,08-03-2025,43,4648,₹ 430.00,6943,27
6944,25-03-2025,58,1871,₹ 580.00,6944,249
6945,01-02-2025,83,4718,₹ 830.00,6945,133
6946,28-06-2025,61,3805,₹ 610.00,6946,118
6947,08-11-2025,27,4985,₹ 270.00,6947,497
6948,09-02-2025,29,2162,₹ 290.00,6948,480
6949,29-05-2025,75,3749,₹ 750.00,6949,145
6950,23-09-2025,44,2639,₹ 440.00,6950,134
6951,30-04-2025,82,2152,₹ 820.00,6951,317
6952,21-10-2025,63,167,₹ 630.00,6952,63
6953,08-07-2025,11,344,₹ 110.00,6953,90
6954,19-01-2025,21,1702,₹ 210.00,6954,485
6955,08-05-2025,8,1226,₹ 80.00,6955,101
6956,29-05-2025,89,3395,₹ 890.00,6956,224
6957,07-09-2025,61,1178,₹ 610.00,6957,366
6958,09-02-2025,53,1128,₹ 530.00,6958,467
6959,29-03-2025,54,1186,₹ 540.00,6959,176
6960,09-05-2025,48,3784,₹ 480.00,6960,34
6961,04-01-2025,50,3295,₹ 500.00,6961,43
6962,14-02-2025,48,195,₹ 480.00,6962,482
6963,03-02-2025,38,3327,₹ 380.00,6963,443
6964,03-08-2025,81,2091,₹ 810.00,6964,489
6965,18-05-2025,3,3474,₹ 30.00,6965,68
6966,26-01-2025,8,4486,₹ 80.00,6966,202
6967,24-08-2025,65,4295,₹ 650.00,6967,335
6968,05-03-2025,19,1688,₹ 190.00,6968,207
6969,10-02-2025,36,259,₹ 360.00,6969,31
6970,27-09-2025,15,159,₹ 150.00,6970,294
6971,15-10-2025,1,4393,₹ 10.00,6971,330
6972,12-09-2025,48,4373,₹ 480.00,6972,191
6973,05-05-2025,73,4954,₹ 730.00,6973,129
6974,26-04-2025,5,585,₹ 50.00,6974,66
6975,26-05-2025,65,4774,₹ 650.00,6975,322
6976,10-10-2025,25,2508,₹ 250.00,6976,387
6977,05-07-2025,52,2097,₹ 520.00,6977,277
6978,12-11-2025,46,1733,₹ 460.00,6978,77
6979,10-07-2025,83,424,₹ 830.00,6979,113
6980,07-06-2025,59,129,₹ 590.00,6980,485
6981,18-07-2025,86,35,₹ 860.00,6981,317
6982,10-03-2025,13,721,₹ 130.00,6982,173
6983,18-06-2025,71,3835,₹ 710.00,6983,371
6984,13-10-2025,85,1591,₹ 850.00,6984,244
6985,23-07-2025,91,1625,₹ 910.00,6985,265
6986,08-03-2025,64,2820,₹ 640.00,6986,47
6987,26-06-2025,62,3749,₹ 620.00,6987,420
6988,10-08-2025,23,919,₹ 230.00,6988,486
6989,27-04-2025,7,1765,₹ 70.00,6989,33
6990,14-09-2025,10,4161,₹ 100.00,6990,492
6991,18-06-2025,86,3010,₹ 860.00,6991,344
6992,27-01-2025,75,3794,₹ 750.00,6992,441
6993,01-09-2025,85,1147,₹ 850.00,6993,356
6994,18-03-2025,74,4713,₹ 740.00,6994,14
6995,11-08-2025,100,124,₹ 900.00,6995,350
6996,07-05-2025,79,4329,₹ 790.00,6996,297
6997,13-09-2025,95,103,₹ 950.00,6997,222
6998,08-04-2025,25,936,₹ 250.00,6998,315
6999,12-06-2025,37,3289,₹ 370.00,6999,382
7000,28-02-2025,62,1136,₹ 620.00,7000,1
7001,14-10-2025,59,2061,₹ 590.00,7001,254
7002,10-03-2025,66,1222,₹ 660.00,7002,75
7003,20-08-2025,54,4604,₹ 540.00,7003,449
7004,10-01-2025,92,4171,₹ 920.00,7004,168
7005,19-08-2025,8,1929,₹ 80.00,7005,190
7006,07-02-2025,14,1861,₹ 140.00,7006,460
7007,29-04-2025,74,661,₹ 740.00,7007,350
7008,17-05-2025,21,2173,₹ 210.00,7008,130
7009,10-06-2025,50,3762,₹ 500.00,7009,259
7010,24-08-2025,93,3439,₹ 930.00,7010,372
7011,06-02-2025,98,3341,₹ 980.00,7011,123
7012,20-03-2025,70,2331,₹ 700.00,7012,442
7013,28-10-2025,59,1744,₹ 590.00,7013,430
7014,28-04-2025,54,3906,₹ 540.00,7014,170
7015,08-10-2025,32,4967,₹ 320.00,7015,150
7016,24-08-2025,58,135,₹ 580.00,7016,287
7017,26-07-2025,31,2328,₹ 310.00,7017,256
7018,25-09-2025,98,4962,₹ 980.00,7018,391
7019,24-02-2025,11,2041,₹ 110.00,7019,2
7020,02-08-2025,91,784,₹ 910.00,7020,392
7021,29-10-2025,21,370,₹ 210.00,7021,64
7022,14-04-2025,87,696,₹ 870.00,7022,242
7023,05-03-2025,85,4111,₹ 850.00,7023,145
7024,03-07-2025,67,1164,₹ 670.00,7024,99
7025,02-06-2025,8,4368,₹ 80.00,7025,230
7026,11-02-2025,61,1398,₹ 610.00,7026,471
7027,06-05-2025,13,4295,₹ 130.00,7027,430
7028,04-06-2025,58,1419,₹ 580.00,7028,93
7029,02-02-2025,90,2257,₹ 900.00,7029,170
7030,07-07-2025,59,4111,₹ 590.00,7030,484
7031,12-07-2025,100,1381,₹ 900.00,7031,172
7032,22-02-2025,69,2141,₹ 690.00,7032,395
7033,12-08-2025,42,1119,₹ 420.00,7033,90
7034,20-01-2025,28,4653,₹ 280.00,7034,421
7035,31-03-2025,2,2776,₹ 20.00,7035,5
7036,12-04-2025,94,1422,₹ 940.00,7036,193
7037,03-04-2025,60,1384,₹ 600.00,7037,183
7038,12-06-2025,5,2771,₹ 50.00,7038,347
7039,13-08-2025,50,4741,₹ 500.00,7039,21
7040,22-03-2025,70,2021,₹ 700.00,7040,469
7041,21-02-2025,51,1236,₹ 510.00,7041,308
7042,04-03-2025,91,2084,₹ 910.00,7042,251
7043,14-04-2025,23,1530,₹ 230.00,7043,438
7044,15-08-2025,41,1822,₹ 410.00,7044,188
7045,10-08-2025,76,3757,₹ 760.00,7045,115
7046,06-01-2025,97,3295,₹ 970.00,7046,287
7047,04-10-2025,57,1020,₹ 570.00,7047,45
7048,20-05-2025,61,804,₹ 610.00,7048,112
7049,02-04-2025,96,4075,₹ 960.00,7049,100
7050,07-06-2025,36,247,₹ 360.00,7050,191
7051,11-01-2025,16,2673,₹ 160.00,7051,83
7052,18-06-2025,82,500,₹ 820.00,7052,22
7053,22-06-2025,79,4706,₹ 790.00,7053,207
7054,25-06-2025,22,3063,₹ 220.00,7054,251
7055,29-06-2025,81,212,₹ 810.00,7055,50
7056,03-01-2025,65,2275,₹ 650.00,7056,460
7057,19-04-2025,76,4732,₹ 760.00,7057,385
7058,02-06-2025,53,4834,₹ 530.00,7058,231
7059,03-01-2025,60,3420,₹ 600.00,7059,280
7060,20-09-2025,74,876,₹ 740.00,7060,79
7061,29-01-2025,31,4514,₹ 310.00,7061,309
7062,06-06-2025,88,2609,₹ 880.00,7062,125
7063,28-04-2025,6,1628,₹ 60.00,7063,419
7064,13-02-2025,57,2851,₹ 570.00,7064,343
7065,29-01-2025,42,2454,₹ 420.00,7065,306
7066,09-08-2025,57,3448,₹ 570.00,7066,432
